longitude,latitude,prec_hiver,prec_printemps,prec_ete,prec_automne,Tmin_hiver,Tmin_printemps,Tmin_ete,Tmin_automne,Tmax_hiver,Tmax_printemps,Tmax_ete,Tmax_automne
-0.516,28.199,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.515,28.199,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
9.394,28.199,2.9833333,3.4083335,0.33333334,1.4916667,4.0833335,15.083333,25.0,16.666666,19.916666,31.5,41.333332,31.666666
9.395,28.199,2.9833333,3.4083335,0.33333334,1.4916667,4.0833335,15.083333,25.0,16.666666,19.916666,31.5,41.333332,31.666666
9.398,28.199,2.9833333,3.4083335,0.33333334,1.4916667,4.0833335,15.083333,25.0,16.666666,19.916666,31.5,41.333332,31.666666
-0.521,28.2,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.52,28.2,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.519,28.2,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.518,28.2,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.517,28.2,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.516,28.2,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.515,28.2,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.514,28.2,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
9.394,28.2,2.9833333,3.4083335,0.33333334,1.4916667,4.0833335,15.083333,25.0,16.666666,19.916666,31.5,41.333332,31.666666
9.397,28.2,2.9833333,3.4083335,0.33333334,1.4916667,4.0833335,15.083333,25.0,16.666666,19.916666,31.5,41.333332,31.666666
9.398,28.2,2.9833333,3.4083335,0.33333334,1.4916667,4.0833335,15.083333,25.0,16.666666,19.916666,31.5,41.333332,31.666666
-0.521,28.201,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.52,28.201,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.519,28.201,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.518,28.201,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.517,28.201,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.516,28.201,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.515,28.201,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
9.396,28.201,2.9833333,3.4083335,0.33333334,1.4916667,4.0833335,15.083333,25.0,16.666666,19.916666,31.5,41.333332,31.666666
-0.519,28.202,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.518,28.202,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.517,28.202,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.516,28.202,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.515,28.202,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
9.394,28.202,2.9833333,3.4083335,0.33333334,1.4916667,4.0833335,15.083333,25.0,16.666666,19.916666,31.5,41.333332,31.666666
-0.521,28.203,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.52,28.203,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.519,28.203,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.518,28.203,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.515,28.203,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.518,28.204,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.159,28.209,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.155,28.209,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.16,28.21,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.157,28.21,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.159,28.211,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.158,28.211,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.164,28.212,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.163,28.212,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.161,28.212,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.158,28.212,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
9.449,28.212,3.0666666,3.3999999,0.33333334,1.4749999,4.1666665,15.0,25.0,16.75,19.666666,31.083334,41.333332,31.666666
-0.163,28.213,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.162,28.213,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.161,28.213,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.16,28.213,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.158,28.213,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.157,28.213,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.163,28.214,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.161,28.214,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.16,28.214,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.159,28.214,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.158,28.214,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.157,28.214,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.521,28.215,0.4,0.16666667,0.33333334,1.4833332,6.6666665,17.75,27.833334,19.416666,22.333334,34.166668,44.0,34.333332
-0.162,28.215,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.157,28.215,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.156,28.215,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.162,28.216,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.161,28.216,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
9.468,28.23,3.0666666,3.3999999,0.33333334,1.4749999,4.1666665,15.0,25.0,16.75,19.666666,31.083334,41.333332,31.666666
-0.097,28.241,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.094,28.241,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.084,28.243,0.36666667,0.48333335,0.33333334,1.2166667,6.5833335,17.666666,27.666666,19.333334,22.333334,34.083332,44.166668,34.333332
-0.081,28.243,0.36666667,0.56666666,0.33333334,1.2083334,6.3333335,17.666666,27.333334,19.333334,22.333334,34.0,44.083332,34.333332
9.289,28.245,2.8999999,3.425,0.33333334,1.4916667,4.1666665,15.083333,25.166666,16.666666,20.0,31.5,41.333332,31.666666
9.29,28.245,2.8999999,3.425,0.33333334,1.4916667,4.1666665,15.083333,25.166666,16.666666,20.0,31.5,41.333332,31.666666
9.291,28.245,2.8999999,3.425,0.33333334,1.4916667,4.1666665,15.083333,25.166666,16.666666,20.0,31.5,41.333332,31.666666
9.291,28.246,2.8999999,3.425,0.33333334,1.4916667,4.1666665,15.083333,25.166666,16.666666,20.0,31.5,41.333332,31.666666
9.292,28.247,2.8999999,3.425,0.33333334,1.4916667,4.1666665,15.083333,25.166666,16.666666,20.0,31.5,41.333332,31.666666
9.251,28.248,2.8999999,3.425,0.33333334,1.4916667,4.1666665,15.083333,25.166666,16.666666,20.0,31.5,41.333332,31.666666
9.289,28.248,2.8999999,3.425,0.33333334,1.4916667,4.1666665,15.083333,25.166666,16.666666,20.0,31.5,41.333332,31.666666
9.292,28.248,2.8999999,3.425,0.33333334,1.4916667,4.1666665,15.083333,25.166666,16.666666,20.0,31.5,41.333332,31.666666
-0.079,28.249,0.36666667,0.56666666,0.33333334,1.2083334,6.3333335,17.666666,27.333334,19.333334,22.333334,34.0,44.083332,34.333332
-0.046,28.25,0.36666667,0.56666666,0.33333334,1.2083334,6.3333335,17.666666,27.333334,19.333334,22.333334,34.0,44.083332,34.333332
-0.043,28.25,0.36666667,0.56666666,0.33333334,1.2083334,6.3333335,17.666666,27.333334,19.333334,22.333334,34.0,44.083332,34.333332
9.25,28.25,2.8999999,3.425,0.33333334,1.4916667,4.1666665,15.083333,25.166666,16.666666,20.0,31.5,41.333332,31.666666
9.252,28.25,2.8999999,3.425,0.33333334,1.4916667,4.1666665,15.083333,25.166666,16.666666,20.0,31.5,41.333332,31.666666
9.267,28.25,2.8999999,3.425,0.33333334,1.4916667,4.1666665,15.083333,25.166666,16.666666,20.0,31.5,41.333332,31.666666
9.269,28.25,2.8999999,3.425,0.33333334,1.4916667,4.1666665,15.083333,25.166666,16.666666,20.0,31.5,41.333332,31.666666
9.252,28.251,2.8083334,3.3833332,0.33333334,1.5666666,4.3333335,15.0,25.166666,16.666666,20.0,31.5,41.333332,31.666666
9.264,28.251,2.8083334,3.3833332,0.33333334,1.5666666,4.3333335,15.0,25.166666,16.666666,20.0,31.5,41.333332,31.666666
9.265,28.251,2.8083334,3.3833332,0.33333334,1.5666666,4.3333335,15.0,25.166666,16.666666,20.0,31.5,41.333332,31.666666
9.267,28.251,2.8083334,3.3833332,0.33333334,1.5666666,4.3333335,15.0,25.166666,16.666666,20.0,31.5,41.333332,31.666666
-0.043,28.252,0.36666667,0.56666666,0.33333334,1.2333332,6.5833335,17.666666,27.416666,19.333334,22.333334,34.0,44.5,34.333332
9.249,28.253,2.7333333,3.3999999,0.33333334,1.5499998,4.4166665,15.166667,25.333334,16.833334,20.0,31.666666,41.333332,31.833334
9.262,28.253,2.8083334,3.3833332,0.33333334,1.5666666,4.3333335,15.0,25.166666,16.666666,20.0,31.5,41.333332,31.666666
-0.08,28.254,0.36666667,0.56666666,0.33333334,1.2333332,6.5833335,17.666666,27.416666,19.333334,22.333334,34.0,44.5,34.333332
9.258,28.254,2.8083334,3.3833332,0.33333334,1.5666666,4.3333335,15.0,25.166666,16.666666,20.0,31.5,41.333332,31.666666
9.77,28.268,2.675,3.5249996,0.29999998,1.4,4.6666665,15.083333,25.0,17.0,19.666666,31.0,40.666668,31.666666
9.768,28.269,2.675,3.5249996,0.29999998,1.4,4.6666665,15.083333,25.0,17.0,19.666666,31.0,40.666668,31.666666
9.769,28.27,2.675,3.5249996,0.29999998,1.4,4.6666665,15.083333,25.0,17.0,19.666666,31.0,40.666668,31.666666
9.768,28.272,2.675,3.5249996,0.29999998,1.4,4.6666665,15.083333,25.0,17.0,19.666666,31.0,40.666668,31.666666
9.772,28.272,2.675,3.5249996,0.29999998,1.4,4.6666665,15.083333,25.0,17.0,19.666666,31.0,40.666668,31.666666
9.769,28.275,2.675,3.5249996,0.29999998,1.4,4.6666665,15.083333,25.0,17.0,19.666666,31.0,40.666668,31.666666
9.444,28.282,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.445,28.282,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.494,28.299,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.492,28.3,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.493,28.3,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.494,28.3,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.49,28.301,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.491,28.301,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.493,28.301,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.495,28.301,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.49,28.302,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.491,28.302,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.492,28.302,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.493,28.302,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.494,28.302,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.486,28.303,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.49,28.303,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.491,28.303,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.492,28.303,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.493,28.303,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.494,28.303,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.489,28.304,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.49,28.304,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.491,28.304,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.492,28.304,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.493,28.304,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.494,28.304,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.487,28.305,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.49,28.305,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.491,28.305,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.485,28.306,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.489,28.306,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.49,28.306,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.492,28.306,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
9.489,28.307,3.0166667,3.7583332,0.33333334,1.4083333,4.0,15.0,25.0,16.666666,19.666666,31.0,41.333332,31.666666
0.106,28.316,0.43333337,0.53333336,0.33333334,1.225,6.3333335,17.666666,27.333334,19.333334,22.333334,34.25,45.0,34.333332
9.706,28.316,2.9666665,3.8583333,0.31666666,1.5500001,4.1666665,15.0,25.0,17.0,19.666666,31.0,40.666668,31.666666
9.702,28.317,2.9666665,3.8583333,0.31666666,1.5500001,4.1666665,15.0,25.0,17.0,19.666666,31.0,40.666668,31.666666
9.153,28.321,2.7333333,3.5,0.33333334,1.4916667,4.6666665,15.75,25.666666,17.083334,20.083334,31.75,41.416668,31.916666
0.027,28.331,0.40833333,0.55,0.33333334,1.2333332,6.3333335,17.666666,27.333334,19.333334,22.333334,34.083332,44.833332,34.333332
0.089,28.341,0.45833334,0.53333336,0.33333334,1.2333332,6.4166665,17.666666,27.583334,19.333334,22.333334,34.0,45.0,34.333332
-0.074,28.357,0.4666667,0.56666666,0.33333334,1.2416667,6.4166665,17.666666,27.333334,19.333334,22.333334,34.0,44.666668,34.333332
9.525,28.372,2.8,3.3583333,0.29999998,1.4666667,4.3333335,15.0,25.0,17.0,19.666666,31.0,41.333332,31.666666
9.768,28.377,2.9333332,3.5,0.29999998,1.5500001,4.1666665,15.0,25.0,17.0,19.666666,31.083334,40.666668,31.666666
9.765,28.378,2.9333332,3.5,0.29999998,1.5500001,4.1666665,15.0,25.0,17.0,19.666666,31.083334,40.666668,31.666666
9.768,28.378,2.9333332,3.5,0.29999998,1.5500001,4.1666665,15.0,25.0,17.0,19.666666,31.083334,40.666668,31.666666
9.767,28.379,2.9333332,3.5,0.29999998,1.5500001,4.1666665,15.0,25.0,17.0,19.666666,31.083334,40.666668,31.666666
9.769,28.38,2.9333332,3.5,0.29999998,1.5500001,4.1666665,15.0,25.0,17.0,19.666666,31.083334,40.666668,31.666666
9.769,28.381,2.9333332,3.5,0.29999998,1.5500001,4.1666665,15.0,25.0,17.0,19.666666,31.083334,40.666668,31.666666
9.769,28.382,2.9333332,3.5,0.29999998,1.5500001,4.1666665,15.0,25.0,17.0,19.666666,31.083334,40.666668,31.666666
-0.044,28.383,0.4666667,0.56666666,0.33333334,1.2416667,6.4166665,17.666666,27.333334,19.333334,22.333334,34.0,44.666668,34.333332
-0.045,28.387,0.4666667,0.56666666,0.33333334,1.2416667,6.4166665,17.666666,27.333334,19.333334,22.333334,34.0,44.666668,34.333332
9.72,28.393,2.7833335,3.3500001,0.29999998,1.475,4.4166665,15.0,25.0,17.0,19.666666,31.166666,41.0,31.666666
7.437,28.394,3.8666668,3.1499999,0.33333334,1.9333334,5.0,15.666667,26.333334,17.333334,20.75,31.75,42.416668,33.0
7.438,28.394,3.8666668,3.1499999,0.33333334,1.9333334,5.0,15.666667,26.333334,17.333334,20.75,31.75,42.416668,33.0
9.73,28.394,2.7833335,3.3500001,0.29999998,1.475,4.4166665,15.0,25.0,17.0,19.666666,31.166666,41.0,31.666666
7.434,28.395,3.8666668,3.1499999,0.33333334,1.9333334,5.0,15.666667,26.333334,17.333334,20.75,31.75,42.416668,33.0
7.438,28.395,3.8666668,3.1499999,0.33333334,1.9333334,5.0,15.666667,26.333334,17.333334,20.75,31.75,42.416668,33.0
7.439,28.395,3.8666668,3.1499999,0.33333334,1.9333334,5.0,15.666667,26.333334,17.333334,20.75,31.75,42.416668,33.0
7.438,28.396,3.8666668,3.1499999,0.33333334,1.9333334,5.0,15.666667,26.333334,17.333334,20.75,31.75,42.416668,33.0
7.441,28.396,3.8666668,3.1499999,0.33333334,1.9333334,5.0,15.666667,26.333334,17.333334,20.75,31.75,42.416668,33.0
7.436,28.397,3.8666668,3.1499999,0.33333334,1.9333334,5.0,15.666667,26.333334,17.333334,20.75,31.75,42.416668,33.0
7.439,28.397,3.8666668,3.1499999,0.33333334,1.9333334,5.0,15.666667,26.333334,17.333334,20.75,31.75,42.416668,33.0
7.44,28.397,3.8666668,3.1499999,0.33333334,1.9333334,5.0,15.666667,26.333334,17.333334,20.75,31.75,42.416668,33.0
7.438,28.398,3.8666668,3.1499999,0.33333334,1.9333334,5.0,15.666667,26.333334,17.333334,20.75,31.75,42.416668,33.0
7.439,28.398,3.8666668,3.1499999,0.33333334,1.9333334,5.0,15.666667,26.333334,17.333334,20.75,31.75,42.416668,33.0
7.431,28.399,3.8666668,3.1499999,0.33333334,1.9333334,5.0,15.666667,26.333334,17.333334,20.75,31.75,42.416668,33.0
7.437,28.399,3.8666668,3.1499999,0.33333334,1.9333334,5.0,15.666667,26.333334,17.333334,20.75,31.75,42.416668,33.0
7.439,28.399,3.8666668,3.1499999,0.33333334,1.9333334,5.0,15.666667,26.333334,17.333334,20.75,31.75,42.416668,33.0
7.552,28.409,3.6333332,3.1666667,0.33333334,1.7833334,5.0,16.0,26.416666,17.666666,21.083334,32.083332,42.833332,33.166668
7.549,28.41,3.6333332,3.1666667,0.33333334,1.7833334,5.0,16.0,26.416666,17.666666,21.083334,32.083332,42.833332,33.166668
7.548,28.412,3.6333332,3.1666667,0.33333334,1.7833334,5.0,16.0,26.416666,17.666666,21.083334,32.083332,42.833332,33.166668
7.544,28.413,3.6333332,3.1666667,0.33333334,1.7833334,5.0,16.0,26.416666,17.666666,21.083334,32.083332,42.833332,33.166668
7.545,28.413,3.6333332,3.1666667,0.33333334,1.7833334,5.0,16.0,26.416666,17.666666,21.083334,32.083332,42.833332,33.166668
7.54,28.414,3.6333332,3.1666667,0.33333334,1.7833334,5.0,16.0,26.416666,17.666666,21.083334,32.083332,42.833332,33.166668
7.541,28.414,3.6333332,3.1666667,0.33333334,1.7833334,5.0,16.0,26.416666,17.666666,21.083334,32.083332,42.833332,33.166668
7.544,28.414,3.6333332,3.1666667,0.33333334,1.7833334,5.0,16.0,26.416666,17.666666,21.083334,32.083332,42.833332,33.166668
7.545,28.414,3.6333332,3.1666667,0.33333334,1.7833334,5.0,16.0,26.416666,17.666666,21.083334,32.083332,42.833332,33.166668
7.548,28.414,3.6333332,3.1666667,0.33333334,1.7833334,5.0,16.0,26.416666,17.666666,21.083334,32.083332,42.833332,33.166668
